18.824796, 76.932798

18.825059, 76.932919

18.820174, 76.931843

18.817769, 76.937211

18.816255, 76.941939

18.814320, 76.942030

18.813122, 76.942933

18.813590, 76.945162

18.814289, 76.945502

18.813532, 76.946704

18.812012, 76.952306

18.805251, 76.952453

18.804133, 76.944687

18.804155, 76.940714

18.805010, 76.936493

18.803666, 76.925149

18.801242, 76.920240

18.804200, 76.914545

18.803808, 76.914353

18.804326, 76.899757

